269	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	None
270	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	None
271	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	Indiana
272	USArmy NationalGuardCA CalOES Does the army deploy temporary bridges if roads wash out or something happens to bridges in the USA  I have concerns living on the east coast with global warming amp the housing development that have only one way in amp one way out	Savannah, Georgia
273	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	Geeks Resist HQ
274	RT llovenature Sometimes amongst all the angry posts politics global warming and stress you just need a picture of a mouse sleeping	United States
275	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	, TX
276	Random NI You thought global warming was bad wait til you have an eroding reality	San Diego, CA
277	Random NI You thought global warming was bad wait til you have an eroding reality	San Diego, CA
278	RT Carbongate The heat accumulated by the Oceans unfortunately now is running out	None
279	RT DaveMyFace Bloody GREENIE Wind Mill starts wildfire amp the IDIOTS claim Global Warming  Why it's difficult to make industry pay when it	Recently moved from Union Beach, NJ to Broward County, FL
280	MarvinMinks4 MickRich4Senate Pearce4NM GarciaHolmes4NM LadySunshineNM Yvette4congress jstevemcfall So Global Warming and green energy isnt a thing to you Well unfortunately for your theory it is a big deal to NMDEMS like Haaland Grisham Heinrich Lujan and Torres and the Dem controlled legislature So kiss oil revenue goodbye if they are elected	United States, New Mexico
281	RT AManForOthers More polar bears have been killed by Arctic tourists than by Global Warming FYI tan123	Fort Lauderdale, FL
282	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	Manila
283	Askgerbil Myszkanator newscientist Because we don't believe in global warming don't think we all love coal Personally I think it's obscene Oh amp ps coal troll was a derogatory term specifically made up by the very people YOU think are looking out for the Earth's welfare Go do YOUR OWN research	Elong Elong, New South Wales
284	profitseeker heathermitts CNN They have been listed as a threatened species since 2008 under the endangered species act due to their habitat being eroded So yes heathermitts is correct   The more you know	None
285	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	None
286	peterdiane01 if you need help ask ask Who promotes Global Warming   not a trick question  yes if know a little about ecologyits Justin Trudeau balance is a strange word to him	None
287	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	Deep South!
288	RT SimonLeeWx Wow this got far more exposure than I was anticipating Im glad this has made the global warming picture make sense for s	United Kingdom
289	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	wilm
290	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	Cathedral City, CA
291	RT SimonLeeWx To put this into a longterm global context here's how June has warmed since NASAGISS data begins in 1880 I've highlight	United Kingdom
292	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	Southwest
293	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	Kansas, USA
294	RT incorrectjoon joon girls are hot   joon guys are hot too   joon y is everyone hot    yoongi global warming	@sayitariana| army | jay&donna
295	RT SteveSGoddard When algore was vicepresident Tokyo was 102 degrees and Japan had their worst heatwave since at least the 1950s  But	Fort Lauderdale, FL
296	RT AManForOthers More polar bears have been killed by Arctic tourists than by Global Warming FYI tan123	Planet earth. NL
297	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	Las Vegas, NV
298	RT mcnees If only scientists had clearly articulated a prediction of a significant warming trend across the globe  a sort of global war	None
299	You can answer your questions The United States and Russia have UFO And you can control global climate control and all your computers Human science can already change the global warming But the reason that gives pain to humans is that they are freemasons	대한민국
300	RT DerekCressman We are creating hell on Earth   Greenhouse gas emissions kill   Global warming is real  People are contributing to th	None
301	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	None
302	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	None
303	RT DerekCressman Things are bad in California and the Western US  Things are worse now in Greece   Global warming is killing people aro	None
304	RT CostaSamaras Climate scientists predicted the impacts were seeing now amp theyre virtually certain itll get worse with continued hig	Australia
305	RT jimchanfire Whether you believe in global warming or not getting rid of the pollution is a big deal Grow solar in California GrowS	San Jose, CA
